source,target,edge_betweenness,length_m,confidence,status,highway,osm_id,edge_id
51806,51807,0.06385400907715583,2.5319981164562124,0.7624058699607849,OPEN,primary,169722379,169722379_0
51807,51808,0.06384599982201655,23.908575262733226,0.7624058699607849,OPEN,primary,169722379,169722379_0
13766,51326,0.06381099641066715,16.875762046798606,0.8045048229945334,OPEN,primary,1379853549,1379853549_0
51808,51809,0.06380217139805998,18.520537391820373,0.7624058699607849,OPEN,primary,169722379,169722379_0
51326,51810,0.06380031740381478,17.752249587975452,0.8045048229945334,OPEN,primary,1379853549,1379853549_0
51809,51810,0.06379475542107918,11.857572264574863,0.7624058699607849,OPEN,primary,169722379,169722379_0
5846,5847,0.063715997745543,71.80437810224934,0.750164315700531,OPEN,primary,30262127,30262127_0
17659,54254,0.06341579899735991,18.70732653702807,0.48075691900253303,UNCERTAIN,primary,1316303671,1316303671_0
5843,5844,0.06340853133991872,40.27712748294408,0.750164315700531,OPEN,primary,30262127,30262127_0
17659,104434,0.0634073447836018,29.502077918708526,0.48075691900253303,UNCERTAIN,primary,1316303671,1316303671_0
5848,5849,0.06340482335142832,11.968782710755828,0.750164315700531,OPEN,primary,30262127,30262127_0
5842,5843,0.06340363679511139,68.85537743900008,0.750164315700531,OPEN,primary,30262127,30262127_0
5842,104434,0.06340170864109639,67.68068488038438,0.48075691900253303,UNCERTAIN,primary,1316303671,1316303671_0
5850,5851,0.06336262644240753,102.03143033214377,0.750164315700531,OPEN,primary,30262127,30262127_0
5851,5852,0.06335728693898135,36.734215088691066,0.750164315700531,OPEN,primary,30262127,30262127_0
5849,5850,0.06334883272522322,71.34907911387045,0.750164315700531,OPEN,primary,30262127,30262127_0
5852,5853,0.06333911779537836,74.45789598989302,0.750164315700531,OPEN,primary,30262127,30262127_0
5853,5854,0.06333481652872949,37.46941961113032,0.750164315700531,OPEN,primary,30262127,30262127_0
5854,5855,0.06333051526208062,37.57419010870058,0.750164315700531,OPEN,primary,30262127,30262127_0
5855,83963,0.06332117113108482,38.71480118222169,0.8568748108545938,OPEN,primary,556452025,556452025_0
5844,5845,0.06326651538073626,43.906249981257815,0.750164315700531,OPEN,primary,30262127,30262127_0
5845,5846,0.06322928717629261,97.12404804107254,0.750164315700531,OPEN,primary,30262127,30262127_0
77558,83963,0.06318976001898491,95.07131438641984,0.7882210282179025,OPEN,primary,556452023,556452023_0
77558,78174,0.06318345643855122,23.883273489789367,0.7882210282179025,OPEN,primary,556452023,556452023_0
36362,78174,0.06316143098691822,42.454090003506316,0.7882210282179025,OPEN,primary,556452023,556452023_0
36362,73252,0.06315987363175225,43.80837818659384,0.7882210282179025,OPEN,primary,556452023,556452023_0
73216,73252,0.06315876123520513,48.06816936096198,0.7882210282179025,OPEN,primary,556452023,556452023_0
36364,73216,0.06315075198006585,45.968332808201055,0.8878839984807101,OPEN,primary,895805586,895805586_0
36364,78175,0.06314674735249622,44.70666676099537,0.5636619949968238,LIKELY_OPEN,primary,895805585,895805585_0
73235,78175,0.06314348432262466,40.45468015765106,0.5636619949968238,LIKELY_OPEN,primary,895805585,895805585_0
24044,29411,0.06308549138263475,72.64175926456838,0.8434213762129507,OPEN,secondary,1125542419,1125542419_0
6216,6217,0.06302927827712024,84.39342594750939,0.7629947033053951,OPEN,primary,30915415,30915415_0
24044,53382,0.06300525051170242,84.05218728133038,0.8434213762129507,OPEN,secondary,1125542419,1125542419_0
239,108717,0.06287710242947406,86.01895930901543,0.8434213762129507,OPEN,secondary,1125542419,1125542419_0
53382,108717,0.06287621251223637,61.95742708212141,0.8434213762129507,OPEN,secondary,1125542419,1125542419_0
6218,92002,0.06286901901456499,29.478901821778088,0.8103279294286456,OPEN,primary,760887321,760887321_0
92167,130229,0.06286019400195782,4.077871428674345,0.8132431452924556,OPEN,secondary,1304119370,1304119370_0
125160,130229,0.0628545578594524,35.38468090211187,0.8132431452924556,OPEN,secondary,1304119370,1304119370_0
239,125160,0.06285277802497702,5.716294519636211,0.8132431452924556,OPEN,secondary,1304119370,1304119370_0
87986,92002,0.06274205748865355,101.18893977460593,0.8103279294286456,OPEN,primary,760887321,760887321_0
87986,87987,0.06273656966568776,86.89582061937051,0.6798727674860704,LIKELY_OPEN,primary,675933721,675933721_0
5841,87987,0.06273315831627659,18.604034119396164,0.82226033949852,OPEN,primary,1314301938,1314301938_0
185,52277,0.06187772537154045,41.22803418510381,0.8227591571617128,OPEN,primary,171887405,171887405_0
29746,52265,0.061535848832725226,28.74815402910284,0.8227591571617128,OPEN,primary,171887405,171887405_0
209,52269,0.061490388893832876,15.025765640360824,0.8227591571617128,OPEN,primary,171887405,171887405_0
52265,52266,0.0614712556732224,24.994230755677,0.8227591571617128,OPEN,primary,171887405,171887405_0
209,52268,0.06147006911690547,30.870756011405163,0.8227591571617128,OPEN,primary,171887405,171887405_0
52267,52268,0.061469475838747,7.272651803159307,0.8227591571617128,OPEN,primary,171887405,171887405_0
52266,52267,0.061468882560588536,23.72403823168299,0.8227591571617128,OPEN,primary,171887405,171887405_0
221,52271,0.06144908190204978,7.698189894904495,0.8227591571617128,OPEN,primary,171887405,171887405_0
52270,52271,0.06144314912046513,37.07070553092237,0.8227591571617128,OPEN,primary,171887405,171887405_0
52269,52270,0.06143988609059358,77.62007316804034,0.8227591571617128,OPEN,primary,171887405,171887405_0
52262,52263,0.061428094687194096,41.98546952299652,0.8227591571617128,OPEN,primary,171887405,171887405_0
52261,66446,0.06142327430215657,5.027946361484607,0.8818179368972777,OPEN,primary,1393487705,1393487705_0
52261,52262,0.061421346148141556,10.48841387466969,0.8227591571617128,OPEN,primary,171887405,171887405_0
52275,52276,0.06141341105277209,22.38554294005019,0.8227591571617128,OPEN,primary,171887405,171887405_0
52274,52275,0.061403918602236665,33.699634815883016,0.8227591571617128,OPEN,primary,171887405,171887405_0
52272,52273,0.06139145976090891,11.583903002274473,0.8227591571617128,OPEN,primary,171887405,171887405_0
221,52272,0.06138790009195812,38.370293306507705,0.8227591571617128,OPEN,primary,171887405,171887405_0
52273,52274,0.0613821897896829,18.495565940198855,0.8227591571617128,OPEN,primary,171887405,171887405_0
34314,52264,0.0613289430749607,25.47655765505624,0.8227591571617128,OPEN,primary,171887405,171887405_0
29746,52264,0.06132597668416838,72.25602803454238,0.8227591571617128,OPEN,primary,171887405,171887405_0
29737,34314,0.06132441932900241,7.698381403150315,0.8227591571617128,OPEN,primary,171887405,171887405_0
29737,52263,0.061307436741716355,34.35337130930837,0.8227591571617128,OPEN,primary,171887405,171887405_0
52276,52277,0.06126041944765804,7.995536557498292,0.8227591571617128,OPEN,primary,171887405,171887405_0
185,92135,0.06125137195574145,17.801228761178745,0.8102476341383797,OPEN,primary,763175328,763175328_0
92135,92136,0.06124870220402836,7.885987147050624,0.8102476341383797,OPEN,primary,763175328,763175328_0
28353,92138,0.06123861647533446,24.01112510163087,0.8102476341383797,OPEN,primary,763175328,763175328_0
92137,92138,0.06123861647533446,71.8433338646675,0.8102476341383797,OPEN,primary,763175328,763175328_0
92136,92137,0.06122111476965976,47.90577839799911,0.8102476341383797,OPEN,primary,763175328,763175328_0
5488,9129,0.061081175284031924,156.55988722673428,0.8441526276292934,OPEN,primary,36852353,36852353_0
9128,28353,0.06108102696449231,21.8874898046488,0.8758217688401541,OPEN,primary,1306071444,1306071444_0
9128,9129,0.06108087864495269,88.9801300617947,0.8960362894284097,OPEN,primary,36851615,36851615_0
74311,82806,0.06054863397704014,9.451564808924408,0.7889361994731718,OPEN,secondary,1281158177,1281158177_0
81138,81139,0.059995402094271906,108.83703841044286,0.48696842262479995,UNCERTAIN,secondary,542070644,542070644_0
14033,72816,0.059765506807866874,46.89628602408979,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72816,72817,0.05976105722167839,44.82895867526433,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72817,72818,0.05974622526771677,9.165814042487005,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72818,72819,0.05973880929073597,34.442591207164426,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72819,72820,0.059725015573551664,11.744052062921112,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72820,72821,0.05971396576785026,14.32741782819887,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72821,72822,0.05970654979086945,4.949833000182148,0.8062686468692537,OPEN,secondary,327432515,327432515_0
14048,72823,0.05969127287828899,11.307738228559154,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72822,72823,0.05969105039897957,37.73040293663147,0.8062686468692537,OPEN,secondary,327432515,327432515_0
14048,72824,0.05929711370175907,27.644548013110178,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72828,72829,0.05920678710213284,27.60826377536804,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72829,72830,0.059202782474563204,29.73344788988973,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72830,72831,0.059202263356174546,21.188251946477706,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72831,72832,0.05919247426655988,7.962004874603769,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72824,72825,0.05917905134822462,16.444718055035775,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72825,72826,0.059157915813829315,53.93957047834432,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72826,72827,0.05914523449319214,24.666703230068563,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72827,72828,0.05913544540357747,38.11627185269005,0.8062686468692537,OPEN,secondary,327432515,327432515_0
72832,74236,0.05909109786123224,31.399159827914705,0.7889361994731718,OPEN,secondary,1281158177,1281158177_0
74236,74263,0.059086351635964526,38.19006142593864,0.7889361994731718,OPEN,secondary,1281158177,1281158177_0
74263,74311,0.05908405268310048,44.46602647659589,0.7889361994731718,OPEN,secondary,1281158177,1281158177_0
61107,123949,0.05906061819584112,19.777888884147007,0.681020192182981,LIKELY_OPEN,tertiary,1159912087,1159912087_0
47139,88986,0.0583274747115185,15.235573433962005,0.7792618810192924,OPEN,tertiary,1158621923,1158621923_0
47145,123930,0.05831546082880959,17.265089695482743,0.7792618810192924,OPEN,tertiary,1158621923,1158621923_0
123928,123929,0.05831234611847765,14.745068445147181,0.7792618810192924,OPEN,tertiary,1158621923,1158621923_0
108754,123929,0.05830878644952686,34.09296839444675,0.7792618810192924,OPEN,tertiary,1158621923,1158621923_0
108754,123930,0.05830789653228917,28.907605863219953,0.7792618810192924,OPEN,tertiary,1158621923,1158621923_0
47139,123928,0.05830611669781377,78.5706446999328,0.7792618810192924,OPEN,tertiary,1158621923,1158621923_0
27559,88986,0.05830493014149685,43.30982846413879,0.7792618810192924,OPEN,tertiary,1158621923,1158621923_0
49923,90135,0.058109667467592184,94.23536001068723,0.6589237368106842,LIKELY_OPEN,secondary,705023783,705023783_0
79818,90135,0.05810788763311679,138.0662971061902,0.6589237368106842,LIKELY_OPEN,secondary,705023783,705023783_0
72853,72854,0.05808512058378571,5.592080762464629,0.7248627758026124,OPEN,secondary,327550407,327550407_0
79818,81138,0.05802831420011273,14.113837692575977,0.924727749824524,OPEN,secondary,542070646,542070646_0
327,61105,0.05781302838835989,29.051865431641357,0.681020192182981,LIKELY_OPEN,tertiary,1159912087,1159912087_0
61105,123949,0.057809691198718524,24.40470015527839,0.681020192182981,LIKELY_OPEN,tertiary,1159912087,1159912087_0
110718,123947,0.05762696152591143,40.0422484859504,0.681020192182981,LIKELY_OPEN,tertiary,1159912087,1159912087_0
61107,123947,0.057625849129364304,48.63500671653373,0.681020192182981,LIKELY_OPEN,tertiary,1159912087,1159912087_0
1316,110718,0.05762162202248525,88.98335659423766,0.681020192182981,LIKELY_OPEN,tertiary,1159912087,1159912087_0
54208,122517,0.057555693987125865,15.783370287295206,0.26675696671009064,LIKELY_BLOCKED,secondary,1111985815,1111985815_0
74950,122517,0.057550799442318536,6.552853748145716,0.3034003287553787,UNCERTAIN,secondary,1111985816,1111985816_0
54221,61588,0.05755065112277892,54.40951495604038,0.4960461070035634,UNCERTAIN,secondary,363458704,363458704_0
54207,54208,0.05754657233543947,6.747110614317475,0.6668927026513111,LIKELY_OPEN,secondary,173566955,173566955_0
74950,74951,0.0575459048975112,3.1323442310787364,0.4960461070035634,UNCERTAIN,secondary,363458704,363458704_0
54221,74951,0.057543160986028304,6.738048954150807,0.4960461070035634,UNCERTAIN,secondary,363458704,363458704_0
61588,74952,0.057513422918335264,23.072261397866143,0.4960461070035634,UNCERTAIN,secondary,363458704,363458704_0
17710,17711,0.057509418290765627,80.57458965713109,0.7047996442175624,OPEN,secondary,39673236,39673236_0
17709,17710,0.05746314259440539,137.84524561829178,0.7047996442175624,OPEN,secondary,39673236,39673236_0
17706,74952,0.057371332799382994,43.10670524923844,0.38064659214019775,UNCERTAIN,secondary,1452301106,1452301106_0
17706,17707,0.05736658657411528,196.1059886745607,0.7047996442175624,OPEN,secondary,39673236,39673236_0
17707,17708,0.05736599329595681,141.64680049528118,0.7047996442175624,OPEN,secondary,39673236,39673236_0
17708,17709,0.057365474177568154,6.618076985107845,0.7047996442175624,OPEN,secondary,39673236,39673236_0
327,29778,0.05733061908575836,42.24549482869848,0.7431106718381246,OPEN,primary,112243683,112243683_0
29778,29779,0.05732142327430216,32.306546035633026,0.7431106718381246,OPEN,primary,112243683,112243683_0
29785,29786,0.05729235264453739,30.449722266650955,0.7431106718381246,OPEN,primary,112243683,112243683_0
29784,29785,0.05728641986295275,28.010396546403385,0.7431106718381246,OPEN,primary,112243683,112243683_0
29783,29784,0.0572822669158435,13.58878671637812,0.7431106718381246,OPEN,primary,112243683,112243683_0
1512,29783,0.057281673637685035,34.74491319877897,0.7431106718381246,OPEN,primary,112243683,112243683_0
1508,1512,0.05727759485034559,77.61272658338086,0.7431106718381246,OPEN,primary,112243683,112243683_0
1508,29782,0.05725067485390525,24.05951766184252,0.7431106718381246,OPEN,primary,112243683,112243683_0
29779,29780,0.05723480466316633,47.29845684078415,0.7431106718381246,OPEN,primary,112243683,112243683_0
29781,29782,0.057230948355136306,19.258895485188948,0.7431106718381246,OPEN,primary,112243683,112243683_0
29780,29781,0.05722827860342322,81.91308891954748,0.7431106718381246,OPEN,primary,112243683,112243683_0
53506,81139,0.05699104149980719,14.53066440197908,0.48696842262479995,UNCERTAIN,secondary,542070644,542070644_0
53505,53506,0.056987778469935635,178.47268241801294,0.48696842262479995,UNCERTAIN,secondary,542070644,542070644_0
53505,81140,0.05698555367684139,7.536126648366854,0.48696842262479995,UNCERTAIN,secondary,542070644,542070644_0
10214,81140,0.056981994007890606,123.7950814041852,0.48696842262479995,UNCERTAIN,secondary,542070644,542070644_0
29410,49923,0.05696923852748361,11.571011103413674,0.9514406919479369,OPEN,secondary,1064418711,1064418711_0
29410,29411,0.05695974607694818,14.319177684925798,0.9460644602775573,OPEN,secondary,103639924,103639924_0
50331,129591,0.056629215982913594,44.68234426714985,0.9644718170166015,OPEN,primary,1259587204,1259587204_0
109200,129591,0.056568924090059626,29.309690212462037,0.9367564320564269,OPEN,primary,1354145734,1354145734_0
109200,124319,0.05656002491768266,114.48446685174943,0.9367564320564269,OPEN,primary,1354145734,1354145734_0
108532,124319,0.056536293791344075,99.6203858161503,0.9367564320564269,OPEN,primary,1354145734,1354145734_0
79812,108532,0.055911571890480856,39.106499800260025,0.9607830643653869,OPEN,primary,1354145735,1354145735_0
79811,79812,0.05590712230429237,288.95593478802306,0.8859746051136452,OPEN,primary,464465205,464465205_0
2822,79811,0.05590638070659429,53.463839819021004,0.8859746051136452,OPEN,primary,464465205,464465205_0
34436,72725,0.05587056153777699,9.652235634733618,0.8838559210300446,OPEN,primary_link,1101271053,1101271053_0
9147,92132,0.05586299724125657,162.88175346730898,0.7533377150047657,OPEN,primary,1314544796,1314544796_0
9146,9147,0.055862552282637715,173.68998890261298,0.8441526276292934,OPEN,primary,36852353,36852353_0
91300,92132,0.05585476550680787,38.38268425185817,0.7533377150047657,OPEN,primary,1314544796,1314544796_0
50331,72725,0.055846830411438404,33.95053828231597,0.9415904760360717,OPEN,primary_link,327550409,327550409_0
129839,129841,0.055482186823292104,5.256737315292931,0.6758223605155944,LIKELY_OPEN,primary,1307247738,1307247738_0
17711,17712,0.05533038177449497,98.21032594867535,0.7047996442175624,OPEN,secondary,39673236,39673236_0
17712,54254,0.05532533891014803,22.498557759954227,0.24133513698975242,LIKELY_BLOCKED,secondary,760886638,760886638_0
29786,29787,0.05527995313102548,4.53764693232985,0.7431106718381246,OPEN,primary,112243683,112243683_0
52,29787,0.05527520690575777,35.501430020426476,0.7431106718381246,OPEN,primary,112243683,112243683_0
2170,72855,0.05524502387944588,25.82086876819953,0.950789374113083,OPEN,secondary,1347077897,1347077897_0
72854,72855,0.055241909169113944,112.67456279622607,0.7248627758026124,OPEN,secondary,327550407,327550407_0
10214,27559,0.05521231942096052,9.855697244068775,0.48696842262479995,UNCERTAIN,secondary,542070644,542070644_0
9353,78324,0.05509522114443357,19.9606040194643,0.5602927138010662,LIKELY_OPEN,tertiary,1158653935,1158653935_0
72849,72850,0.05507208329625345,118.49276651332612,0.7248627758026124,OPEN,secondary,327550407,327550407_0
72852,72853,0.05502165465278396,116.14233544910736,0.7248627758026124,OPEN,secondary,327550407,327550407_0
9353,9718,0.055020319776927416,80.95851214547699,0.739921333684197,OPEN,tertiary,38540557,38540557_0
9718,14583,0.05501824330337279,15.197469332066342,0.739921333684197,OPEN,tertiary,38540557,38540557_0
72851,72852,0.05501750170567471,40.75669156615791,0.7248627758026124,OPEN,secondary,327550407,327550407_0
9286,14583,0.05500289223102252,60.36665491320988,0.739921333684197,OPEN,tertiary,38540557,38540557_0
72848,72849,0.05500237311263386,186.53241155877876,0.7248627758026124,OPEN,secondary,327550407,327550407_0
72850,72851,0.05497441487941622,54.29859191538962,0.7248627758026124,OPEN,secondary,327550407,327550407_0
2172,2173,0.0543836581531251,4.388970645194279,0.797049495719728,OPEN,primary,23443806,23443806_0
2171,2172,0.054365266530212696,232.58123682405892,0.797049495719728,OPEN,primary,23443806,23443806_0
2173,2174,0.0543488030613153,92.17261432060324,0.797049495719728,OPEN,primary,23443806,23443806_0
2170,2171,0.054331153036100976,49.485407926553236,0.797049495719728,OPEN,primary,23443806,23443806_0
2174,2175,0.054303194802883335,7.151075258024645,0.797049495719728,OPEN,primary,23443806,23443806_0
2175,2176,0.05428851116846133,27.4438185684039,0.797049495719728,OPEN,primary,23443806,23443806_0
58298,88399,0.054173044406870166,19.96470522038786,0.9476285755634307,OPEN,primary,688824220,688824220_0
9321,14591,0.054153688706950254,49.24198397159793,0.739921333684197,OPEN,tertiary,38540557,38540557_0
14591,14592,0.05414864584260331,23.102195903355394,0.739921333684197,OPEN,tertiary,38540557,38540557_0
71325,96209,0.05406106315445997,39.56035976226247,0.7622264737668245,OPEN,primary,1246426789,1246426789_0
71325,104306,0.054054685414256474,28.6695558051462,0.7622264737668245,OPEN,primary,1246426789,1246426789_0
2313,71328,0.05405379549701878,41.69107992082111,0.7622264737668245,OPEN,primary,1246426789,1246426789_0
104306,104307,0.054048307674052984,31.38201012052167,0.9251335072517395,OPEN,primary,839092206,839092206_0
71328,84094,0.05404815935451337,36.91255494458832,0.7622264737668245,OPEN,primary,1246426789,1246426789_0
84052,84094,0.0540420782533891,24.686264898335452,0.7622264737668245,OPEN,primary,1246426789,1246426789_0
71331,104307,0.054041929933849486,3.410344306905948,0.5524814902146657,LIKELY_OPEN,primary,1434254320,1434254320_0
84052,96209,0.054031992524695205,51.7438337852887,0.7622264737668245,OPEN,primary,1246426789,1246426789_0
73070,73071,0.05394440983655187,75.12465941480004,0.8133869769573212,OPEN,primary,328835371,328835371_0
73071,73072,0.053931506036605265,75.42524169964315,0.8133869769573212,OPEN,primary,328835371,328835371_0
73072,73073,0.05392957788259026,39.58903208936809,0.8133869769573212,OPEN,primary,328835371,328835371_0
71331,85668,0.05390799738957611,53.72322950134493,0.5524814902146657,LIKELY_OPEN,primary,1434254320,1434254320_0
9321,9425,0.05377473228323099,28.453727677267352,0.739921333684197,OPEN,tertiary,38540557,38540557_0
13766,51543,0.053734389368455406,48.39322963534589,0.8045048229945334,OPEN,primary,1379853549,1379853549_0
51543,91986,0.0537251193972294,6.184631485993284,0.8045048229945334,OPEN,primary,1379853549,1379853549_0
73070,75044,0.05358532823114117,39.83826528268327,0.9017012655735016,OPEN,primary,363621124,363621124_0
367,368,0.052723962504820386,7.505701635831147,0.6563274192438691,LIKELY_OPEN,trunk,23046218,23046218_0
368,369,0.05272069947494883,23.477996534714645,0.6563274192438691,LIKELY_OPEN,trunk,23046218,23046218_0
369,370,0.05271743644507728,42.193173660701184,0.6563274192438691,LIKELY_OPEN,trunk,23046218,23046218_0
370,371,0.052704384325591054,70.43408468303251,0.6563274192438691,LIKELY_OPEN,trunk,23046218,23046218_0
371,372,0.05269785826584795,34.478284949950975,0.6563274192438691,LIKELY_OPEN,trunk,23046218,23046218_0
372,373,0.052691332206104835,42.44222312534379,0.6563274192438691,LIKELY_OPEN,trunk,23046218,23046218_0
1117,106851,0.052367179852273744,9.760957887875682,0.8263290989398957,OPEN,primary,1408299028,1408299028_0
10148,95765,0.05233966657767494,25.967443784454417,0.6817494440078735,LIKELY_OPEN,tertiary,780991643,780991643_0
95764,95765,0.052336848506422236,8.289922907153015,0.6817494440078735,LIKELY_OPEN,tertiary,780991643,780991643_0
78954,95764,0.052333882115629914,164.54657948858417,0.5742213225364685,LIKELY_OPEN,tertiary,780991644,780991644_0
9478,52003,0.052314155616860966,164.49272725729895,0.9501456737518311,OPEN,trunk,169817241,169817241_0
50148,50284,0.05199593604461452,90.12646556744653,0.6103976926803589,LIKELY_OPEN,primary_link,154340363,154340363_0
50148,50149,0.0519948236480674,62.639479938221484,0.7835160207748414,OPEN,primary,150357930,150357930_0
1160,52003,0.05196886772863457,125.33421095721157,0.9501456737518311,OPEN,trunk,169817241,169817241_0
1159,1160,0.051968422770015725,50.72020353587966,0.7951650571534128,OPEN,trunk,23076481,23076481_0
1155,1156,0.05193193616327015,305.8740863392302,0.7951650571534128,OPEN,trunk,23076481,23076481_0
1157,1158,0.05191740084838777,29.632883870189453,0.7951650571534128,OPEN,trunk,23076481,23076481_0
1156,1157,0.051909836551867344,131.8348680086894,0.7951650571534128,OPEN,trunk,23076481,23076481_0
1158,1159,0.05187483314051793,109.44280571234387,0.7951650571534128,OPEN,trunk,23076481,23076481_0
50151,50152,0.051652131351784286,10.924747268727259,0.7835160207748414,OPEN,primary,150357930,150357930_0
72991,80036,0.05164197146332058,25.60163036506268,0.8514457862906987,OPEN,primary,1013938677,1013938677_0
72991,72992,0.051636038681735934,26.62482554685021,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
50149,50150,0.051618611135831036,5.918235450859223,0.7835160207748414,OPEN,primary,150357930,150357930_0
1325,50152,0.051603185903710956,72.51210035494074,0.7835160207748414,OPEN,primary,150357930,150357930_0
50150,50151,0.051597920560054585,54.91599774217778,0.7835160207748414,OPEN,primary,150357930,150357930_0
13408,84414,0.05142268102399811,37.43683363613617,0.8149563236463637,OPEN,trunk,580771986,580771986_0
10149,84414,0.05142179110676041,166.50078734046883,0.8149563236463637,OPEN,trunk,580771986,580771986_0
1316,1317,0.051319524784195075,30.518561601110154,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
76115,126467,0.05127117261428021,5.301766136802243,0.5002862348095063,LIKELY_OPEN,primary,1190419784,1190419784_0
1318,1319,0.05126642638901249,49.17652900603161,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
1319,1320,0.05125760137640533,4.343648803482377,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
1317,1318,0.051238245676485425,92.6279206709934,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
1320,1321,0.05115407433775326,33.94640534540713,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
1324,1325,0.05112819257809024,49.903197992174825,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
1321,1322,0.05111743941146807,31.41281993626533,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
1323,1324,0.05110676040461571,25.534917494323075,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
1322,1323,0.05110609296668744,92.01150250322819,0.5886432591116572,LIKELY_OPEN,tertiary,23076882,23076882_0
6577,82806,0.050985138382130465,75.29407170354489,0.7889361994731718,OPEN,secondary,1281158177,1281158177_0
73282,106755,0.050632360357153454,57.98777536555214,0.7898149326995567,OPEN,primary,1014989467,1014989467_0
106754,106755,0.050626575895108425,64.10334184143221,0.7898149326995567,OPEN,primary,1014989467,1014989467_0
104132,106754,0.050620791433063396,51.484899764229986,0.7898149326995567,OPEN,primary,1014989467,1014989467_0
104132,106753,0.05060922250897334,49.46078282761855,0.7898149326995567,OPEN,primary,1014989467,1014989467_0
56016,106753,0.05059765358488327,40.87706346443125,0.7898149326995567,OPEN,primary,1014989467,1014989467_0
56016,66529,0.050586677938951684,74.81322722699724,0.9333191573619842,OPEN,primary,1014989468,1014989468_0
73282,106654,0.050304425855062146,10.799690067022917,0.956781929731369,OPEN,primary,1012333179,1012333179_0
107014,107021,0.05026030079202634,7.603709063448046,0.9490625262260436,OPEN,secondary,1076405804,1076405804_0
107021,107915,0.05025881759663018,62.78099347704188,0.9490625262260436,OPEN,secondary,1076405804,1076405804_0
79894,107014,0.05025822431847172,2.637261395734722,0.9490625262260436,OPEN,secondary,1076405804,1076405804_0
52175,107915,0.050256370324226515,17.5420335085926,0.9490625262260436,OPEN,secondary,1076405804,1076405804_0
79894,79895,0.0502543680104417,22.53334734645053,0.9779004335403442,OPEN,secondary,469809836,469809836_0
75395,79895,0.050250511702411675,13.1810233821611,0.974907910823822,OPEN,secondary,469809838,469809838_0
75395,91954,0.05023004360594465,15.898107911775268,0.9809049248695373,OPEN,secondary,760493332,760493332_0
1153,1154,0.050214395894515144,177.44945048698196,0.7951650571534128,OPEN,trunk,23076481,23076481_0
52,53,0.050213209338198214,35.674837132051266,0.8132885031700134,OPEN,primary,8681855,8681855_0
1153,10149,0.05021128118418321,29.53262294401756,0.9097508907318116,OPEN,trunk,525778227,525778227_0
1154,1155,0.050210613746254934,12.14839283754642,0.7951650571534128,OPEN,trunk,23076481,23076481_0
53,54,0.05020149209456854,43.50947354214319,0.8132885031700134,OPEN,primary,8681855,8681855_0
54,55,0.05019704250838006,61.72930802649147,0.8132885031700134,OPEN,primary,8681855,8681855_0
121646,121647,0.05015284328557444,11.372389410496263,0.9188002896308898,OPEN,primary,1109937486,1109937486_0
121646,123616,0.0501506184924802,9.52481054819714,0.8817775122324625,OPEN,primary,1148434409,1148434409_0
50289,72992,0.050136083177597816,44.16776064734977,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
50289,68000,0.0501304470350924,53.688793452034105,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
68000,72993,0.05006288748479725,27.180355773951103,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
72993,72994,0.05005903117676723,407.6756402750841,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
66528,66529,0.05005065112277892,5.610126787753243,0.8323102148266164,OPEN,primary,239773584,239773584_0
49943,72994,0.05004212274925099,67.22141470312623,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
49942,49943,0.05003018302631189,37.273328950537966,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
49942,72995,0.050025659280353595,377.27724448712684,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
6701,72996,0.0500164634688974,23.448985232812262,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
72996,72997,0.050012310521788145,27.65264102733468,0.6449455389911182,LIKELY_OPEN,primary,328758436,328758436_0
